21.81	24.7757	-52.6652	-55.2143
21.82	24.4751	-52.6521	-55.2038
21.83	24.0603	-52.6391	-55.1933
21.84	23.5358	-52.6261	-55.1827
21.85	22.9062	-52.6131	-55.1721
21.86	22.1765	-52.6001	-55.1615
21.87	21.3516	-52.5872	-55.1508
21.88	20.4366	-52.5742	-55.1401
21.89	19.4369	-52.5613	-55.1294
21.9	18.358	-52.5483	-55.1186
21.91	17.2056	-52.5353	-55.1078
21.92	15.9853	-52.5222	-55.097
21.93	14.7031	-52.5092	-55.0861
21.94	13.3647	-52.4961	-55.0752
21.95	11.9759	-52.4829	-55.0643
21.96	10.5426	-52.4697	-55.0533
21.97	9.07043	-52.4565	-55.0423
21.98	7.5649	-52.4432	-55.0312
21.99	6.0314	-52.4299	-55.0202
22	4.47513	-52.4165	-55.0091
22.01	2.90103	-52.403	-54.9979
22.02	1.31383	-52.3895	-54.9868
22.03	-0.282058	-52.376	-54.9755
22.04	-1.88247	-52.3623	-54.9643
22.05	-3.48354	-52.3486	-54.953
22.06	-5.08174	-52.3348	-54.9417
22.07	-6.6738	-52.3209	-54.9303
22.08	-8.25679	-52.3069	-54.9189
22.09	-9.82807	-52.2929	-54.9075
22.1	-11.3853	-52.2787	-54.896
22.11	-12.9264	-52.2645	-54.8845
22.12	-14.4497	-52.2502	-54.873
22.13	-15.9534	-52.2358	-54.8614
22.14	-17.4365	-52.2213	-54.8498
22.15	-18.8977	-52.2067	-54.8381
22.16	-20.3361	-52.192	-54.8264
22.17	-21.751	-52.1772	-54.8147
22.18	-23.1417	-52.1624	-54.8029
22.19	-24.5076	-52.1474	-54.7911
22.2	-25.8483	-52.1323	-54.7792
22.21	-27.1632	-52.1172	-54.7673
22.22	-28.4518	-52.1019	-54.7554
22.23	-29.7138	-52.0865	-54.7434
22.24	-30.9485	-52.0711	-54.7314
22.25	-32.1554	-52.0555	-54.7193
22.26	-33.3341	-52.0398	-54.7072
22.27	-34.484	-52.024	-54.695
22.28	-35.6046	-52.0081	-54.6828
22.29	-36.6954	-51.9921	-54.6706
22.3	-37.7561	-51.976	-54.6583
22.31	-38.7864	-51.9598	-54.646
22.32	-39.7862	-51.9435	-54.6336
22.33	-40.7553	-51.927	-54.6212
22.34	-41.6938	-51.9105	-54.6088
22.35	-42.6019	-51.8938	-54.5963
22.36	-43.48	-51.877	-54.5837
22.37	-44.3284	-51.8601	-54.5711
22.38	-45.1476	-51.8431	-54.5585
22.39	-45.9382	-51.8259	-54.5458
22.4	-46.7008	-51.8086	-54.5331
22.41	-47.4362	-51.7912	-54.5203
22.42	-48.1451	-51.7737	-54.5075
22.43	-48.8282	-51.756	-54.4946
22.44	-49.4862	-51.7382	-54.4817
22.45	-50.1201	-51.7203	-54.4687
22.46	-50.7306	-51.7022	-54.4557
22.47	-51.3185	-51.684	-54.4426
22.48	-51.8846	-51.6657	-54.4295
22.49	-52.4296	-51.6472	-54.4163
22.5	-52.9544	-51.6286	-54.4031
22.51	-53.4596	-51.6098	-54.3898
22.52	-53.946	-51.5909	-54.3765
22.53	-54.4143	-51.5718	-54.3631
22.54	-54.8651	-51.5526	-54.3497
22.55	-55.2992	-51.5333	-54.3362
22.56	-55.7172	-51.5137	-54.3227
22.57	-56.1197	-51.4941	-54.3091
22.58	-56.5073	-51.4742	-54.2955
22.59	-56.8806	-51.4543	-54.2818
22.6	-57.2401	-51.4341	-54.268
22.61	-57.5864	-51.4138	-54.2542
22.62	-57.9199	-51.3933	-54.2403
22.63	-58.2413	-51.3727	-54.2264
22.64	-58.5508	-51.3518	-54.2125
22.65	-58.8491	-51.3308	-54.1984
22.66	-59.1365	-51.3097	-54.1843
22.67	-59.4135	-51.2883	-54.1702
22.68	-59.6804	-51.2668	-54.156
22.69	-59.9376	-51.245	-54.1417
22.7	-60.1856	-51.2231	-54.1274
22.71	-60.4246	-51.201	-54.113
22.72	-60.655	-51.1787	-54.0985
22.73	-60.8772	-51.1562	-54.084
22.74	-61.0914	-51.1335	-54.0695
22.75	-61.298	-51.1106	-54.0548
22.76	-61.4972	-51.0875	-54.0401
22.77	-61.6892	-51.0642	-54.0254
22.78	-61.8745	-51.0407	-54.0105
22.79	-62.0532	-51.0169	-53.9956
22.8	-62.2256	-50.993	-53.9807
22.81	-62.3919	-50.9688	-53.9657
22.82	-62.5523	-50.9444	-53.9506
22.83	-62.707	-50.9197	-53.9354
22.84	-62.8563	-50.8948	-53.9202
22.85	-63.0004	-50.8697	-53.9049
22.86	-63.1394	-50.8444	-53.8895
22.87	-63.2735	-50.8188	-53.8741
22.88	-63.4029	-50.7929	-53.8586
22.89	-63.5278	-50.7668	-53.843
22.9	-63.6483	-50.7404	-53.8274
22.91	-63.7646	-50.7138	-53.8116
22.92	-63.8768	-50.6869	-53.7959
22.93	-63.9851	-50.6597	-53.78
22.94	-64.0897	-50.6322	-53.764
22.95	-64.1906	-50.6045	-53.748
22.96	-64.2879	-50.5765	-53.7319
22.97	-64.3819	-50.5481	-53.7158
22.98	-64.4726	-50.5195	-53.6995
22.99	-64.5601	-50.4906	-53.6832
23	-64.6445	-50.4614	-53.6668
23.01	-64.726	-50.4318	-53.6503
23.02	-64.8047	-50.4019	-53.6338
23.03	-64.8806	-50.3717	-53.6171
23.04	-64.9538	-50.3412	-53.6004
23.05	-65.0245	-50.3103	-53.5836
23.06	-65.0927	-50.2791	-53.5667
23.07	-65.1585	-50.2475	-53.5497
23.08	-65.2219	-50.2155	-53.5326
23.09	-65.2832	-50.1832	-53.5155
23.1	-65.3422	-50.1505	-53.4982
23.11	-65.3992	-50.1174	-53.4809
23.12	-65.4541	-50.0839	-53.4635
23.13	-65.5071	-50.0501	-53.446
23.14	-65.5582	-50.0158	-53.4284
23.15	-65.6075	-49.9811	-53.4107
23.16	-65.655	-49.9459	-53.3929
23.17	-65.7008	-49.9104	-53.375
23.18	-65.7449	-49.8743	-53.357
23.19	-65.7874	-49.8379	-53.339
23.2	-65.8284	-49.8009	-53.3208
23.21	-65.8679	-49.7635	-53.3025
23.22	-65.9059	-49.7256	-53.2842
23.23	-65.9425	-49.6872	-53.2657
23.24	-65.9778	-49.6483	-53.2471
23.25	-66.0117	-49.6088	-53.2285
23.26	-66.0444	-49.5688	-53.2097
23.27	-66.0758	-49.5283	-53.1908
23.28	-66.106	-49.4872	-53.1718
23.29	-66.1351	-49.4455	-53.1527
23.3	-66.1631	-49.4032	-53.1335
23.31	-66.19	-49.3604	-53.1142
23.32	-66.2158	-49.3169	-53.0948
23.33	-66.2406	-49.2727	-53.0752
23.34	-66.2644	-49.2279	-53.0556
23.35	-66.2873	-49.1825	-53.0358
23.36	-66.3093	-49.1363	-53.0159
23.37	-66.3303	-49.0895	-52.9959
23.38	-66.3505	-49.0419	-52.9758
23.39	-66.3699	-48.9935	-52.9555
23.4	-66.3884	-48.9444	-52.9352
23.41	-66.4061	-48.8945	-52.9147
23.42	-66.4231	-48.8438	-52.8941
23.43	-66.4393	-48.7922	-52.8733
23.44	-66.4549	-48.7398	-52.8525
23.45	-66.4697	-48.6865	-52.8315
23.46	-66.4838	-48.6322	-52.8103
23.47	-66.4973	-48.577	-52.7891
23.48	-66.5102	-48.5209	-52.7677
23.49	-66.5224	-48.4637	-52.7461
23.5	-66.534	-48.4055	-52.7245
23.51	-66.5451	-48.3462	-52.7026
23.52	-66.5556	-48.2858	-52.6807
23.53	-66.5656	-48.2243	-52.6586
23.54	-66.575	-48.1616	-52.6363
23.55	-66.5839	-48.0976	-52.6139
23.56	-66.5924	-48.0324	-52.5914
23.57	-66.6003	-47.9658	-52.5687
23.58	-66.6078	-47.8979	-52.5458
23.59	-66.6148	-47.8286	-52.5228
23.6	-66.6214	-47.7578	-52.4997
23.61	-66.6275	-47.6854	-52.4763
23.62	-66.6333	-47.6115	-52.4529
23.63	-66.6386	-47.5359	-52.4292
23.64	-66.6436	-47.4587	-52.4054
23.65	-66.6482	-47.3796	-52.3814
23.66	-66.6524	-47.2986	-52.3572
23.67	-66.6562	-47.2158	-52.3329
23.68	-66.6597	-47.1308	-52.3084
23.69	-66.6629	-47.0438	-52.2837
23.7	-66.6657	-46.9545	-52.2588
23.71	-66.6683	-46.863	-52.2338
23.72	-66.6705	-46.769	-52.2085
23.73	-66.6724	-46.6724	-52.1831
23.74	-66.6741	-46.5732	-52.1575
23.75	-66.6754	-46.4711	-52.1317
23.76	-66.6765	-46.3662	-52.1056
23.77	-66.6773	-46.2581	-52.0794
23.78	-66.6779	-46.1467	-52.053
23.79	-66.6782	-46.0318	-52.0264
23.8	-66.6783	-45.9133	-51.9995
23.81	-66.6781	-45.7909	-51.9725
23.82	-66.6777	-45.6644	-51.9452
23.83	-66.6771	-45.5336	-51.9177
23.84	-66.6763	-45.3981	-51.89
23.85	-66.6753	-45.2577	-51.862
23.86	-66.674	-45.112	-51.8338
23.87	-66.6726	-44.9606	-51.8054
23.88	-66.671	-44.8033	-51.7767
23.89	-66.6692	-44.6394	-51.7478
23.9	-66.6672	-44.4686	-51.7187
23.91	-66.665	-44.2903	-51.6893
23.92	-66.6627	-44.1039	-51.6596
23.93	-66.6602	-43.9086	-51.6297
23.94	-66.6575	-43.7038	-51.5995
23.95	-66.6547	-43.4886	-51.5691
23.96	-66.6517	-43.262	-51.5384
23.97	-66.6486	-43.0228	-51.5074
23.98	-66.6453	-42.7698	-51.4761
23.99	-66.6419	-42.5016	-51.4445
24	-66.6384	-42.2164	-51.4126
24.01	-66.6347	-41.9123	-51.3804
24.02	-66.6309	-41.587	-51.3479
24.03	-66.627	-41.2377	-51.3152
24.04	-66.6229	-40.8612	-51.2821
24.05	-66.6188	-40.4538	-51.2486
24.06	-66.6145	-40.0106	-51.2149
24.07	-66.6101	-39.526	-51.1808
24.08	-66.6056	-38.9932	-51.1463
24.09	-66.601	-38.4033	-51.1115
24.1	-66.5963	-37.7455	-51.0764
24.11	-66.5915	-37.0062	-51.0409
24.12	-66.5867	-36.1677	-51.005
24.13	-66.5817	-35.2076	-50.9688
24.14	-66.5766	-34.0966	-50.9321
24.15	-66.5714	-32.7975	-50.8951
24.16	-66.5662	-31.2637	-50.8577
24.17	-66.5609	-29.4393	-50.8198
24.18	-66.5554	-27.2651	-50.7816
24.19	-66.5499	-24.6917	-50.7429
24.2	-66.5444	-21.7048	-50.7038
24.21	-66.5387	-18.3507	-50.6642
24.22	-66.533	-14.7426	-50.6242
24.23	-66.5272	-11.0327	-50.5837
24.24	-66.5214	-7.36815	-50.5427
24.25	-66.5155	-3.86038	-50.5013
24.26	-66.5095	-0.577857	-50.4596
24.27	-66.5034	2.44606	-50.418
24.28	-66.4973	5.20167	-50.3771
24.29	-66.4912	7.69322	-50.3369
24.3	-66.485	9.93224	-50.2973
24.31	-66.4787	11.9334	-50.2583
24.32	-66.4724	13.7122	-50.2197
24.33	-66.466	15.2835	-50.1815
24.34	-66.4595	16.6612	-50.1435
24.35	-66.453	17.8575	-50.1058
24.36	-66.4465	18.8834	-50.0681
24.37	-66.4399	19.7484	-50.0304
24.38	-66.4333	20.4608	-49.9928
24.39	-66.4267	21.0279	-49.9551
24.4	-66.4199	21.4561	-49.9173
24.41	-66.4132	21.751	-49.8793
24.42	-66.4064	21.9177	-49.8411
24.43	-66.3996	21.9609	-49.8026
24.44	-66.3927	21.885	-49.7639
24.45	-66.3858	21.6944	-49.7249
24.46	-66.3788	21.3932	-49.6855
24.47	-66.3718	20.9856	-49.6458
24.48	-66.3648	20.4758	-49.6056
24.49	-66.3578	19.8683	-49.5651
24.5	-66.3507	19.1675	-49.5241
24.51	-66.3436	18.3781	-49.4826
24.52	-66.3364	17.5049	-49.4407
24.53	-66.3293	16.5529	-49.3982
24.54	-66.3221	15.5272	-49.3552
24.55	-66.3148	14.433	-49.3116
24.56	-66.3076	13.2755	-49.2674
24.57	-66.3003	12.0602	-49.2227
24.58	-66.293	10.7923	-49.1773
24.59	-66.2857	9.47735	-49.1312
24.6	-66.2783	8.12054	-49.0845
24.61	-66.2709	6.72712	-49.0371
24.62	-66.2635	5.30219	-48.989
24.63	-66.2561	3.8507	-48.9401
24.64	-66.2487	2.37744	-48.8905
24.65	-66.2412	0.886986	-48.84
24.66	-66.2337	-0.616313	-48.7888
24.67	-66.2262	-2.12834	-48.7366
24.68	-66.2187	-3.64523	-48.6836
24.69	-66.2111	-5.16339	-48.6297
24.7	-66.2036	-6.6795	-48.5748
24.71	-66.196	-8.1905	-48.5189
24.72	-66.1884	-9.69363	-48.462
24.73	-66.1808	-11.1864	-48.404
24.74	-66.1732	-12.6665	-48.3449
24.75	-66.1655	-14.1321	-48.2847
24.76	-66.1579	-15.5813	-48.2234
24.77	-66.1502	-17.0127	-48.1608
24.78	-66.1425	-18.425	-48.097
24.79	-66.1348	-19.817	-48.0319
24.8	-66.1271	-21.188	-47.9655
24.81	-66.1194	-22.5369	-47.8976
24.82	-66.1117	-23.8633	-47.8283
24.83	-66.1039	-25.1664	-47.7576
24.84	-66.0962	-26.4458	-47.6852
24.85	-66.0884	-27.701	-47.6112
24.86	-66.0806	-28.9314	-47.5356
24.87	-66.0728	-30.1367	-47.4581
24.88	-66.065	-31.3163	-47.3789
24.89	-66.0572	-32.4697	-47.2977
24.9	-66.0494	-33.5966	-47.2145
24.91	-66.0416	-34.6965	-47.1293
24.92	-66.0338	-35.7689	-47.0418
24.93	-66.0259	-36.8135	-46.9521
24.94	-66.0181	-37.8299	-46.86
24.95	-66.0102	-38.818	-46.7654
24.96	-66.0024	-39.7776	-46.6682
24.97	-65.9945	-40.7086	-46.5681
24.98	-65.9866	-41.6112	-46.4652
24.99	-65.9787	-42.4855	-46.3592
25	-65.9708	-43.3318	-46.25
25.01	-65.963	-44.1504	-46.1374
25.02	-65.9551	-44.9418	-46.0212
25.03	-65.9472	-45.7064	-45.9011
25.04	-65.9392	-46.4449	-45.7771
25.05	-65.9313	-47.1578	-45.6487
25.06	-65.9234	-47.8458	-45.5158
25.07	-65.9155	-48.5096	-45.378
25.08	-65.9076	-49.1499	-45.235
25.09	-65.8996	-49.7673	-45.0865
25.1	-65.8917	-50.3627	-44.932
25.11	-65.8837	-50.9366	-44.7712
25.12	-65.8758	-51.4899	-44.6035
25.13	-65.8679	-52.0232	-44.4285
25.14	-65.8599	-52.5372	-44.2454
25.15	-65.852	-53.0326	-44.0537
25.16	-65.844	-53.5101	-43.8525
25.17	-65.836	-53.9702	-43.6412
25.18	-65.8281	-54.4138	-43.4185
25.19	-65.8201	-54.8413	-43.1836
25.2	-65.8121	-55.2533	-42.9351
25.21	-65.8042	-55.6505	-42.6716
25.22	-65.7962	-56.0333	-42.3914
25.23	-65.7882	-56.4024	-42.0926
25.24	-65.7803	-56.7582	-41.7729
25.25	-65.7723	-57.1013	-41.4296
25.26	-65.7643	-57.4321	-41.0596
25.27	-65.7563	-57.751	-40.659
25.28	-65.7484	-58.0586	-40.2232
25.29	-65.7404	-58.3553	-39.7467
25.3	-65.7324	-58.6414	-39.2225
25.31	-65.7244	-58.9174	-38.6419
25.32	-65.7164	-59.1836	-37.9943
25.33	-65.7085	-59.4404	-37.2657
25.34	-65.7005	-59.6882	-36.4386
25.35	-65.6925	-59.9273	-35.4901
25.36	-65.6845	-60.158	-34.3904
25.37	-65.6765	-60.3807	-33.1011
25.38	-65.6686	-60.5956	-31.5728
25.39	-65.6606	-60.803	-29.7458
25.4	-65.6526	-61.0032	-27.5537
25.41	-65.6446	-61.1965	-24.9383
25.42	-65.6366	-61.3831	-21.8768
25.43	-65.6287	-61.5632	-18.4135
25.44	-65.6207	-61.7372	-14.6699
25.45	-65.6127	-61.9052	-10.814
25.46	-65.6047	-62.0674	-7.00843
25.47	-65.5968	-62.224	-3.37455
25.48	-65.5888	-62.3753	0.0150855
25.49	-65.5809	-62.5214	3.12695
25.5	-65.5732	-62.6626	5.95307
25.51	-65.5658	-62.7989	8.50003
25.52	-65.5588	-62.9307	10.7817
25.53	-65.552	-63.0579	12.8149
25.54	-65.5455	-63.1808	14.6169
25.55	-65.5392	-63.2996	16.204
25.56	-65.5331	-63.4144	17.5912
25.57	-65.5272	-63.5253	18.7917
25.58	-65.5214	-63.6324	19.8174
25.59	-65.5158	-63.7359	20.6783
25.6	-65.5104	-63.836	21.3831
25.61	-65.505	-63.9327	21.9396
25.62	-65.4997	-64.0261	22.3545
25.63	-65.4946	-64.1164	22.6336
25.64	-65.4895	-64.2037	22.7822
25.65	-65.4845	-64.288	22.8053
25.66	-65.4795	-64.3695	22.7075
25.67	-65.4746	-64.4482	22.4932
25.68	-65.4697	-64.5244	22.1668
25.69	-65.4649	-64.5979	21.7325
25.7	-65.4602	-64.669	21.1948
25.71	-65.4554	-64.7377	20.5583
25.72	-65.4507	-64.8041	19.8276
25.73	-65.4461	-64.8683	19.0075
25.74	-65.4414	-64.9303	18.1029
25.75	-65.4368	-64.9902	17.1191
25.76	-65.4322	-65.0482	16.0612
25.77	-65.4276	-65.1041	14.9346
25.78	-65.423	-65.1582	13.7447
25.79	-65.4185	-65.2104	12.4971
25.8	-65.414	-65.2609	11.1972
25.81	-65.4094	-65.3097	9.85053
25.82	-65.4049	-65.3568	8.46247
25.83	-65.4004	-65.4023	7.03836
25.84	-65.3959	-65.4462	5.58338
25.85	-65.3914	-65.4887	4.10256
25.86	-65.3869	-65.5297	2.60073
25.87	-65.3825	-65.5693	1.08251
25.88	-65.378	-65.6075	-0.447696
25.89	-65.3735	-65.6444	-1.98576
25.9	-65.3691	-65.68	-3.5278
25.91	-65.3646	-65.7144	-5.07023
25.92	-65.3601	-65.7476	-6.60974
25.93	-65.3557	-65.7797	-8.14328
25.94	-65.3512	-65.8106	-9.66812
25.95	-65.3467	-65.8404	-11.1818
25.96	-65.3423	-65.8692	-12.6821
25.97	-65.3378	-65.897	-14.1671
25.98	-65.3333	-65.9237	-15.6351
25.99	-65.3289	-65.9495	-17.0846
26	-65.3244	-65.9744	-18.5145
26.01	-65.3199	-65.9984	-19.9236
26.02	-65.3155	-66.0215	-21.311
26.03	-65.311	-66.0437	-22.676
26.04	-65.3065	-66.0652	-24.018
26.05	-65.302	-66.0858	-25.3363
26.06	-65.2976	-66.1057	-26.6304
26.07	-65.2931	-66.1248	-27.8998
26.08	-65.2886	-66.1432	-29.144
26.09	-65.2841	-66.1609	-30.3626
26.1	-65.2796	-66.1779	-31.5549
26.11	-65.2752	-66.1942	-32.7206
26.12	-65.2707	-66.2099	-33.8591
26.13	-65.2662	-66.225	-34.9698
26.14	-65.2617	-66.2395	-36.0525
26.15	-65.2573	-66.2534	-37.1065
26.16	-65.2528	-66.2667	-38.1317
26.17	-65.2483	-66.2795	-39.1278
26.18	-65.2438	-66.2918	-40.0946
26.19	-65.2393	-66.3035	-41.0322
26.2	-65.2348	-66.3147	-41.9406
26.21	-65.2303	-66.3254	-42.8201
26.22	-65.2259	-66.3357	-43.6709
26.23	-65.2214	-66.3455	-44.4934
26.24	-65.2169	-66.3549	-45.2881
26.25	-65.2124	-66.3638	-46.0556
26.26	-65.2079	-66.3723	-46.7965
26.27	-65.2034	-66.3804	-47.5113
26.28	-65.1989	-66.3881	-48.2009
26.29	-65.1945	-66.3954	-48.8658
26.3	-65.19	-66.4023	-49.5069
26.31	-65.1855	-66.4089	-50.1249
26.32	-65.181	-66.4151	-50.7206
26.33	-65.1765	-66.421	-51.2946
26.34	-65.172	-66.4265	-51.8477
26.35	-65.1675	-66.4318	-52.3806
26.36	-65.1631	-66.4367	-52.8942
26.37	-65.1586	-66.4413	-53.3889
26.38	-65.1541	-66.4456	-53.8656
26.39	-65.1496	-66.4496	-54.3249
26.4	-65.1451	-66.4534	-54.7675
26.41	-65.1406	-66.4569	-55.1939
26.42	-65.1361	-66.4601	-55.6048
26.43	-65.1317	-66.4631	-56.0007
26.44	-65.1272	-66.4658	-56.3823
26.45	-65.1227	-66.4682	-56.7501
26.46	-65.1182	-66.4705	-57.1046
26.47	-65.1137	-66.4725	-57.4462
26.48	-65.1092	-66.4743	-57.7756
26.49	-65.1047	-66.4759	-58.0932
26.5	-65.1003	-66.4772	-58.3993
26.51	-65.0958	-66.4784	-58.6945
26.52	-65.0913	-66.4794	-58.9792
26.53	-65.0868	-66.4802	-59.2537
26.54	-65.0823	-66.4808	-59.5185
26.55	-65.0778	-66.4812	-59.7739
26.56	-65.0733	-66.4814	-60.0203
26.57	-65.0688	-66.4815	-60.258
26.58	-65.0644	-66.4814	-60.4873
26.59	-65.0599	-66.4811	-60.7086
26.6	-65.0554	-66.4807	-60.9221
26.61	-65.0509	-66.4801	-61.1282
26.62	-65.0464	-66.4794	-61.3271
26.63	-65.0419	-66.4785	-61.519
26.64	-65.0374	-66.4775	-61.7043
26.65	-65.033	-66.4764	-61.8832
26.66	-65.0285	-66.4751	-62.0559
26.67	-65.024	-66.4737	-62.2227
26.68	-65.0195	-66.4722	-62.3837
26.69	-65.015	-66.4705	-62.5392
26.7	-65.0105	-66.4688	-62.6894
26.71	-65.006	-66.4669	-62.8344
26.72	-65.0016	-66.4649	-62.9745
26.73	-64.9971	-66.4628	-63.1097
26.74	-64.9926	-66.4606	-63.2404
26.75	-64.9881	-66.4583	-63.3667
26.76	-64.9836	-66.4558	-63.4886
26.77	-64.9791	-66.4533	-63.6065
26.78	-64.9747	-66.4507	-63.7203
26.79	-64.9702	-66.448	-63.8303
26.8	-64.9657	-66.4452	-63.9366
26.81	-64.9612	-66.4424	-64.0393
26.82	-64.9567	-66.4394	-64.1385
26.83	-64.9523	-66.4363	-64.2344
26.84	-64.9478	-66.4332	-64.327
26.85	-64.9433	-66.43	-64.4166
26.86	-64.9388	-66.4267	-64.5031
26.87	-64.9344	-66.4234	-64.5867
26.88	-64.9299	-66.42	-64.6676
26.89	-64.9254	-66.4165	-64.7457
26.9	-64.9209	-66.4129	-64.8212
26.91	-64.9164	-66.4093	-64.8941
26.92	-64.912	-66.4056	-64.9647
26.93	-64.9075	-66.4018	-65.0328
26.94	-64.903	-66.398	-65.0987
26.95	-64.8985	-66.3941	-65.1623
26.96	-64.8941	-66.3902	-65.2238
26.97	-64.8896	-66.3862	-65.2833
26.98	-64.8851	-66.3821	-65.3408
26.99	-64.8807	-66.378	-65.3963
27	-64.8762	-66.3738	-65.4499
27.01	-64.8717	-66.3696	-65.5018
27.02	-64.8672	-66.3654	-65.5519
27.03	-64.8628	-66.3611	-65.6003
27.04	-64.8583	-66.3567	-65.6471
27.05	-64.8538	-66.3523	-65.6923
27.06	-64.8494	-66.3479	-65.7359
27.07	-64.8449	-66.3434	-65.7781
27.08	-64.8404	-66.3389	-65.8188
27.09	-64.836	-66.3343	-65.8582
27.1	-64.8315	-66.3297	-65.8962
27.11	-64.827	-66.3251	-65.9329
27.12	-64.8226	-66.3204	-65.9683
27.13	-64.8181	-66.3157	-66.0025
27.14	-64.8137	-66.3109	-66.0356
27.15	-64.8092	-66.3061	-66.0674
27.16	-64.8047	-66.3013	-66.0982
27.17	-64.8003	-66.2964	-66.1279
27.18	-64.7958	-66.2915	-66.1566
27.19	-64.7913	-66.2866	-66.1842
27.2	-64.7869	-66.2817	-66.2109
27.21	-64.7824	-66.2767	-66.2367
27.22	-64.778	-66.2717	-66.2615
27.23	-64.7735	-66.2666	-66.2854
27.24	-64.7691	-66.2616	-66.3085
27.25	-64.7646	-66.2565	-66.3307
27.26	-64.7601	-66.2514	-66.3521
27.27	-64.7557	-66.2462	-66.3728
27.28	-64.7512	-66.2411	-66.3926
27.29	-64.7468	-66.2359	-66.4118
27.3	-64.7423	-66.2307	-66.4302
27.31	-64.7379	-66.2254	-66.4479
27.32	-64.7334	-66.2202	-66.465
27.33	-64.729	-66.2149	-66.4814
27.34	-64.7245	-66.2096	-66.4972
27.35	-64.7201	-66.2043	-66.5124
27.36	-64.7156	-66.1989	-66.5269
27.37	-64.7112	-66.1936	-66.5409
27.38	-64.7067	-66.1882	-66.5544
27.39	-64.7023	-66.1828	-66.5673
27.4	-64.6978	-66.1774	-66.5797
27.41	-64.6934	-66.1719	-66.5915
27.42	-64.6889	-66.1665	-66.6029
27.43	-64.6845	-66.161	-66.6138
27.44	-64.68	-66.1555	-66.6242
27.45	-64.6756	-66.15	-66.6342
27.46	-64.6712	-66.1445	-66.6437
27.47	-64.6667	-66.139	-66.6528
27.48	-64.6623	-66.1335	-66.6615
27.49	-64.6578	-66.1279	-66.6698
27.5	-64.6534	-66.1223	-66.6777
27.51	-64.649	-66.1168	-66.6852
27.52	-64.6445	-66.1112	-66.6924
27.53	-64.6401	-66.1056	-66.6992
27.54	-64.6356	-66.1	-66.7057
27.55	-64.6312	-66.0943	-66.7118
27.56	-64.6268	-66.0887	-66.7176
27.57	-64.6223	-66.083	-66.7231
27.58	-64.6179	-66.0774	-66.7282
27.59	-64.6135	-66.0717	-66.7331
27.6	-64.609	-66.066	-66.7377
27.61	-64.6046	-66.0603	-66.742
27.62	-64.6002	-66.0546	-66.746
27.63	-64.5957	-66.0489	-66.7498
27.64	-64.5913	-66.0432	-66.7533
27.65	-64.5869	-66.0375	-66.7566
27.66	-64.5825	-66.0317	-66.7596
27.67	-64.578	-66.026	-66.7624
27.68	-64.5736	-66.0202	-66.7649
27.69	-64.5692	-66.0145	-66.7672
27.7	-64.5648	-66.0087	-66.7693
27.71	-64.5603	-66.0029	-66.7712
27.72	-64.5559	-65.9971	-66.7729
27.73	-64.5515	-65.9913	-66.7744
27.74	-64.5471	-65.9855	-66.7757
27.75	-64.5426	-65.9797	-66.7769
27.76	-64.5382	-65.9739	-66.7778
27.77	-64.5338	-65.9681	-66.7786
27.78	-64.5294	-65.9623	-66.7792
27.79	-64.525	-65.9565	-66.7796
27.8	-64.5205	-65.9506	-66.7798
27.81	-64.5161	-65.9448	-66.7799
27.82	-64.5117	-65.939	-66.7799
27.83	-64.5073	-65.9331	-66.7797
27.84	-64.5029	-65.9273	-66.7793
27.85	-64.4985	-65.9214	-66.7788
27.86	-64.494	-65.9155	-66.7782
27.87	-64.4896	-65.9097	-66.7774
27.88	-64.4852	-65.9038	-66.7766
27.89	-64.4808	-65.8979	-66.7755
27.9	-64.4764	-65.8921	-66.7744
27.91	-64.472	-65.8862	-66.7731
27.92	-64.4676	-65.8803	-66.7718
27.93	-64.4632	-65.8744	-66.7703
27.94	-64.4588	-65.8685	-66.7687
27.95	-64.4544	-65.8626	-66.767
27.96	-64.45	-65.8567	-66.7652
27.97	-64.4456	-65.8508	-66.7633
27.98	-64.4412	-65.8449	-66.7613
27.99	-64.4368	-65.839	-66.7592
28	-64.4324	-65.8331	-66.757
28.01	-64.4279	-65.8272	-66.7547
28.02	-64.4235	-65.8213	-66.7523
28.03	-64.4191	-65.8154	-66.7498
28.04	-64.4147	-65.8095	-66.7473
28.05	-64.4103	-65.8035	-66.7447
28.06	-64.4059	-65.7976	-66.742
28.07	-64.4016	-65.7917	-66.7392
28.08	-64.3972	-65.7858	-66.7363
28.09	-64.3928	-65.7799	-66.7334
28.1	-64.3884	-65.7739	-66.7304
28.11	-64.384	-65.768	-66.7273
28.12	-64.3796	-65.7621	-66.7242
28.13	-64.3752	-65.7561	-66.721
28.14	-64.3708	-65.7502	-66.7178
28.15	-64.3664	-65.7443	-66.7144
28.16	-64.362	-65.7383	-66.7111
28.17	-64.3576	-65.7324	-66.7076
28.18	-64.3532	-65.7265	-66.7041
28.19	-64.3489	-65.7205	-66.7006
28.2	-64.3445	-65.7146	-66.697
28.21	-64.3401	-65.7087	-66.6933
28.22	-64.3357	-65.7027	-66.6896
28.23	-64.3313	-65.6968	-66.6858
28.24	-64.3269	-65.6909	-66.682
28.25	-64.3225	-65.6849	-66.6782
28.26	-64.3182	-65.679	-66.6743
28.27	-64.3138	-65.673	-66.6703
28.28	-64.3094	-65.6671	-66.6663
28.29	-64.305	-65.6611	-66.6623
